"hgnc_symbol"	"grouping_id"	"study_id"	"description"	"ensembl_gene_id"	"ensembl_version"
"NAGK"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000124357"	99
"NCAN"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000130287"	99
"NDRG1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000104419"	99
"NDST1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000070614"	99
"NDST2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000166507"	99
"NEDD4L"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000049759"	99
"NFIL3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000165030"	99
"NOCT"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000151014"	99
"NR3C1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000113580"	99
"P4HA1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000122884"	99
"P4HA2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000072682"	99
"PAM"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000145730"	99
"PCK1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000124253"	99
"PDGFB"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000100311"	99
"PDK1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000152256"	99
"PDK3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000067992"	99
"PFKFB3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000170525"	99
"PFKL"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000141959"	99
"PFKP"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000067057"	99
"PGAM2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000164708"	99
"PGF"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000119630"	99
"PGK1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000102144"	99
"PGM1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000079739"	99
"PGM2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000169299"	99
"PHKG1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000164776"	99
"PIM1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000137193"	99
"PKLR"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000143627"	99
"PKP1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000081277"	99
"PLAC8"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000145287"	99
"PLAUR"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000011422"	99
"PLIN2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000147872"	99
"PNRC1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000146278"	99
"PPARGC1A"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000109819"	99
"PPFIA4"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000143847"	99
"PPP1R15A"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000087074"	99
"PPP1R3C"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000119938"	99
"PRDX5"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000126432"	99
"PRKCA"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000154229"	99
"PYGM"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000068976"	99
"RBPJ"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000168214"	99
"RORA"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000069667"	99
"RRAGD"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000025039"	99
"S100A4"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000196154"	99
"SAP30"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000164105"	99
"SCARB1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000073060"	99
"SDC2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000169439"	99
"SDC3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000162512"	99
"SDC4"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000124145"	99
"SELENBP1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000143416"	99
"SERPINE1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000106366"	99
"SIAH2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000181788"	99
"SLC25A1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000100075"	99
"SLC2A1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000117394"	99
"SLC2A3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000059804"	99
"SLC2A5"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000142583"	99
"SLC37A4"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000137700"	99
"SLC6A6"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000131389"	99
"SRPX"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000101955"	99
"STBD1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000118804"	99
"STC1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000159167"	99
"STC2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000113739"	99
"SULT2B1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000088002"	99
"TES"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000135269"	99
"TGFB3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000119699"	99
"TGFBI"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000120708"	99
"TGM2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000198959"	99
"TIPARP"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000163659"	99
"TKTL1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000007350"	99
"TMEM45A"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000181458"	99
"TNFAIP3"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000118503"	99
"TPBG"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000146242"	99
"TPD52"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000076554"	99
"TPI1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000111669"	99
"TPST2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000128294"	99
"UGP2"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000169764"	99
"VEGFA"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000112715"	99
"VHL"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000134086"	99
"VLDLR"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000147852"	99
"WSB1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000109046"	99
"XPNPEP1"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000108039"	99
"ZFP36"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000128016"	99
"ZNF292"	"HALLMARK_HYPOXIA"	"msigdb::M5891"	"Genes up-regulated in response to low oxygen levels (hypoxia),http://software.broadinstitute.org/gsea/msigdb/cards/HALLMARK_HYPOXIA.html"	"ENSG00000188994"	99
"ABCB6"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000115657"	99
"AC074143.1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"		99
"ADM"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000148926"	99
"ALDOC"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000109107"	99
"ANG"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000214274"	99
"ANGPTL4"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000167772"	99
"ANKRD37"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000186352"	99
"ASPH"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000198363"	99
"ATF3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000162772"	99
"BHLHE40"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000134107"	99
"BHLHE41"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000123095"	99
"BNIP3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000176171"	99
"BNIP3L"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000104765"	99
"C4orf3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000164096"	99
"CDK19"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000155111"	99
"CEBPB"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000172216"	99
"CEBPD"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000221869"	99
"CLK3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000179335"	99
"CLPB"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000162129"	99
"CTTN"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000085733"	99
"DIDO1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000101191"	99
"DPCD"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000166171"	99
"EEF1AKMT3"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000123427"	99
"EGLN1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000135766"	99
"ELL2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000118985"	99
"ENO2"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000111674"	99
"ERICH1"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000104714"	99
"ERO1A"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000197930"	99
"FAM110C"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000184731"	99
"FAM13A"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000138640"	99
"FAM162A"	"MENSE_HYPOXIA_UP"	"MenseSM-16507782"	"msigdb::M11033,Hypoxia response genes up-regulated in both astrocytes and HeLa cell line,http://software.broadinstitute.org/gsea/msigdb/cards/MENSE_HYPOXIA_UP.html"	"ENSG00000114023"	99
